Gene_ID,log2FC,P.Value,FDR,Gene_Symbol,Gene_Description,Significance
ENSG00000000419,-0.071790387845357,0.800158787346313,0.920910022527666,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic",NS
ENSG00000000457,-0.120233841635374,0.600427104679786,0.823287096793228,SCYL3,SCY1 like pseudokinase 3,NS
ENSG00000001084,-0.43153073310596,0.612034825163963,0.829034199446384,GCLC,glutamate-cysteine ligase catalytic subunit,NS
ENSG00000001460,-2.16886982190626,0.165290658179978,0.454180402096274,STPG1,sperm tail PG-rich repeat containing 1,NS
ENSG00000001461,-1.18707488291028,0.416516910204331,0.707631158658112,NIPAL3,NIPA like domain containing 3,NS
ENSG00000001617,0.84013076622008,0.197376075329379,0.498634295568957,SEMA3F,semaphorin 3F,NS
ENSG00000001629,-0.626689738691437,0.0123213844944945,0.0890727924055962,ANKIB1,ankyrin repeat and IBR domain containing 1,NS
ENSG00000001630,-0.129065224989458,0.798281370096454,0.91968987786792,CYP51A1,cytochrome P450 family 51 subfamily A member 1,NS
ENSG00000002016,-0.0257261946593439,0.951095654512226,0.980926353248455,RAD52,"RAD52 homolog, DNA repair protein",NS
ENSG00000002549,0.684834017526193,0.0366575402949958,0.186566617139557,LAP3,leucine aminopeptidase 3,NS
ENSG00000002587,-0.23602876625971,0.721517692356231,0.88191300847018,HS3ST1,heparan sulfate-glucosamine 3-sulfotransferase 1,NS
ENSG00000002746,-2.08740637502849,0.0957864685319348,0.331440161698475,HECW1,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",NS
ENSG00000002822,0.241807503942522,0.522653389261764,0.780881550740452,MAD1L1,mitotic arrest deficient 1 like 1,NS
ENSG00000002834,0.111813432295425,0.846203606497082,0.94146670552153,LASP1,LIM and SH3 protein 1,NS
ENSG00000002919,0.30114413492038,0.218893359610561,0.524178397499064,SNX11,sorting nexin 11,NS
ENSG00000002933,0.906883017005107,0.0819825984135462,0.301277125084324,TMEM176A,transmembrane protein 176A,NS
ENSG00000003056,0.323397620994943,0.385634306127652,0.68042220338663,M6PR,"mannose-6-phosphate receptor, cation dependent",NS
ENSG00000003137,-0.809620102798906,0.0640611352526514,0.257464753110656,CYP26B1,cytochrome P450 family 26 subfamily B member 1,NS
ENSG00000003147,-1.59388739735076,1.26219905741453e-07,1.43635416331397e-05,ICA1,islet cell autoantigen 1,Down
ENSG00000003249,-1.10243850724302,0.0359116357636633,0.184781569639337,DBNDD1,dysbindin domain containing 1,NS
ENSG00000003393,-0.393416651898529,0.237284087466458,0.545886734464433,ALS2,alsin Rho guanine nucleotide exchange factor ALS2,NS
ENSG00000003400,-0.306893036242718,0.817766389200866,0.928764887167569,CASP10,caspase 10,NS
ENSG00000003402,0.979899947510133,0.000358559804449266,0.00714860964461056,CFLAR,CASP8 and FADD like apoptosis regulator,NS
ENSG00000003509,-0.842341618055848,0.000796080021933685,0.0127695945066739,NDUFAF7,NADH:ubiquinone oxidoreductase complex assembly factor 7,NS
ENSG00000003756,-0.0631159666759885,0.754188574635591,0.89906095620401,RBM5,RNA binding motif protein 5,NS
ENSG00000003987,-2.69500387564729,0.329550522863437,0.634240534193269,MTMR7,myotubularin related protein 7,NS
ENSG00000004059,-0.580196066183957,0.0942506824327514,0.327808430943234,ARF5,ADP ribosylation factor 5,NS
ENSG00000004139,0.262583339868929,0.275142274712495,0.584569112290361,SARM1,sterile alpha and TIR motif containing 1,NS
ENSG00000004399,0.181077148469894,0.565717222606135,0.804390333538614,PLXND1,plexin D1,NS
ENSG00000004468,0.413437135240532,0.661660101677073,0.856400147800865,CD38,CD38 molecule,NS
ENSG00000004534,0.153738676453263,0.26944137823624,0.579877237309103,RBM6,RNA binding motif protein 6,NS
ENSG00000004660,-1.29883516842933,1.48974498073246e-06,0.000106616197533801,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1,Down
ENSG00000004700,0.635124349335813,0.473966995587681,0.753348670952924,RECQL,RecQ like helicase,NS
ENSG00000004766,-0.52017134461774,0.497968889102131,0.76794511483029,VPS50,VPS50 subunit of EARP/GARPII complex,NS
ENSG00000004776,-0.0107341150308518,0.97912197878078,0.992846155495769,HSPB6,heat shock protein family B (small) member 6,NS
ENSG00000004777,-0.36026347921315,0.44439839705924,0.728114984767724,ARHGAP33,Rho GTPase activating protein 33,NS
ENSG00000004779,-0.62419477683853,0.00390601203558649,0.0393241450262624,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,NS
ENSG00000004799,-0.19398802233841,0.750970930427464,0.898593180427663,PDK4,pyruvate dehydrogenase kinase 4,NS
ENSG00000004838,1.26232115952408,0.476349680216138,0.75444695189597,ZMYND10,zinc finger MYND-type containing 10,NS
ENSG00000004848,-1.49875727271468,0.0616637649541085,0.252437595576076,ARX,aristaless related homeobox,NS
ENSG00000004866,-0.0602840220647838,0.827830451372679,0.933310892635129,ST7,suppression of tumorigenicity 7,NS
ENSG00000004897,-0.308939648840928,0.260318310047226,0.57178605075404,CDC27,cell division cycle 27,NS
ENSG00000004975,0.457693048917363,0.436809662217511,0.723468235312993,DVL2,dishevelled segment polarity protein 2,NS
ENSG00000005007,-0.0473849643548051,0.94159945640916,0.978505981378204,UPF1,UPF1 RNA helicase and ATPase,NS
ENSG00000005020,-1.09380835681055,0.199081427085209,0.500818850849229,SKAP2,src kinase associated phosphoprotein 2,NS
ENSG00000005022,-0.269633274814498,0.423919526923195,0.714049510174629,SLC25A5,solute carrier family 25 member 5,NS
ENSG00000005100,0.473829565002876,0.394873140232303,0.687160681146523,DHX33,DEAH-box helicase 33,NS
ENSG00000005108,-0.0470305680622433,0.93910564127319,0.977613570562913,THSD7A,thrombospondin type 1 domain containing 7A,NS
ENSG00000005156,-0.171207013880376,0.538703462327788,0.787982187529728,LIG3,DNA ligase 3,NS
ENSG00000005175,-0.0828683615379597,0.689088583756751,0.868527198118038,RPAP3,RNA polymerase II associated protein 3,NS
ENSG00000005194,-0.219139053898404,0.58137237419078,0.813166607623839,CIAPIN1,cytokine induced apoptosis inhibitor 1,NS
ENSG00000005206,-0.149474428116243,0.696533376812275,0.871414981593569,SPPL2B,signal peptide peptidase like 2B,NS
ENSG00000005238,0.250251877271065,0.56943744372879,0.80620511214835,ATOSB,atos homolog B,NS
ENSG00000005243,1.00286013204886,0.030017066215606,0.16704002562179,COPZ2,COPI coat complex subunit zeta 2,NS
ENSG00000005302,-0.417113367298675,0.386353717652142,0.680646030141512,MSL3,MSL complex subunit 3,NS
ENSG00000005339,0.433787921450545,0.264532034266253,0.576043956793939,CREBBP,CREB binding protein,NS
ENSG00000005379,-1.18136105493401,3.21718868077212e-05,0.00119792966760515,TSPOAP1,TSPO associated protein 1,Down
ENSG00000005436,0.335895710796164,0.26786680800288,0.578695622426726,GCFC2,GC-rich sequence DNA-binding factor 2,NS
ENSG00000005448,0.204287792162289,0.569074818844149,0.80620511214835,WDR54,WD repeat domain 54,NS
ENSG00000005469,0.577602457591417,0.0655019851634852,0.261549005835692,CROT,carnitine O-octanoyltransferase,NS
ENSG00000005483,0.087944732232647,0.74110543163933,0.892074615122788,KMT2E,lysine methyltransferase 2E (inactive),NS
ENSG00000005486,-0.480181067679036,0.20533703921772,0.508951400283687,RHBDD2,rhomboid domain containing 2,NS
ENSG00000005700,-0.235565603370447,0.270555915213195,0.58054006500176,IBTK,inhibitor of Bruton tyrosine kinase,NS
ENSG00000005801,-0.589385791925893,0.50019146843868,0.768858713749164,ZNF195,zinc finger protein 195,NS
ENSG00000005810,-1.49970076682487,6.5050066856111e-13,7.32030085687436e-10,MYCBP2,MYC binding protein 2,Down
ENSG00000005882,-0.497514221532162,0.0728260466839627,0.27949306586403,PDK2,pyruvate dehydrogenase kinase 2,NS
ENSG00000005884,0.608964954983626,0.13929603830601,0.413539877866557,ITGA3,integrin subunit alpha 3,NS
ENSG00000005893,-0.2456458771211,0.762962545742981,0.902720170944499,LAMP2,lysosomal associated membrane protein 2,NS
ENSG00000006007,-0.711633359589028,0.00397846390179366,0.0399740896799268,GDE1,glycerophosphodiester phosphodiesterase 1,NS
ENSG00000006015,-0.521059435055874,0.108572827180539,0.357137250303507,REX1BD,required for excision 1-B domain containing,NS
ENSG00000006042,0.587028463376218,0.0395439282218942,0.193947169506704,TMEM98,transmembrane protein 98,NS
ENSG00000006062,1.14381896457148,0.0521500333704959,0.228442860108957,MAP3K14,mitogen-activated protein kinase kinase kinase 14,NS
ENSG00000006071,-1.80239234027316,5.66879921284808e-06,0.000310343775285002,ABCC8,ATP binding cassette subfamily C member 8,Down
ENSG00000006118,-0.447114411554543,0.257755068671354,0.569241896097574,TMEM132A,transmembrane protein 132A,NS
ENSG00000006194,0.301634998230563,0.65880525902468,0.85488528679077,ZNF263,zinc finger protein 263,NS
ENSG00000006210,-0.760172702691703,0.027637414849637,0.158483451235396,CX3CL1,C-X3-C motif chemokine ligand 1,NS
ENSG00000006282,-0.446399126743963,0.0941493787722662,0.327770111410568,SPATA20,spermatogenesis associated 20,NS
ENSG00000006327,3.2887215687056,7.04634970249676e-06,0.000367863040138594,TNFRSF12A,TNF receptor superfamily member 12A,Up
ENSG00000006432,-2.8847748073494,0.013321059724009,0.0943466383809533,MAP3K9,mitogen-activated protein kinase kinase kinase 9,NS
ENSG00000006451,0.729744728590842,0.00950156760475728,0.0743103294988276,RALA,RAS like proto-oncogene A,NS
ENSG00000006468,1.51781039256079,0.0804186462132609,0.298125932960434,ETV1,ETS variant transcription factor 1,NS
ENSG00000006534,1.23913970957524,0.00178274241034512,0.0226829335828836,ALDH3B1,aldehyde dehydrogenase 3 family member B1,Up
ENSG00000006576,-0.237967877818758,0.676954247479585,0.86327055197602,PHTF2,putative homeodomain transcription factor 2,NS
ENSG00000006607,0.432608388359261,0.129661599687442,0.396381733062002,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2",NS
ENSG00000006625,-0.0768177756076444,0.87841087317289,0.954452413515341,GGCT,gamma-glutamylcyclotransferase,NS
ENSG00000006634,1.21756303575281,0.00800005082464582,0.0659271885695792,DBF4,DBF4-CDC7 kinase regulatory subunit,NS
ENSG00000006638,-0.800982547446198,0.151204418802596,0.431744672577585,TBXA2R,thromboxane A2 receptor,NS
ENSG00000006695,0.114346078640852,0.666723126961825,0.859105830772184,COX10,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10,NS
ENSG00000006704,-0.0174347432849779,0.961717504039442,0.984819320485658,GTF2IRD1,GTF2I repeat domain containing 1,NS
ENSG00000006712,0.557277406985848,0.203568301936464,0.507346454140111,PAF1,"PAF1 homolog, Paf1/RNA polymerase II complex component",NS
ENSG00000006715,-0.228324026359288,0.274858968775344,0.584234901390026,VPS41,VPS41 subunit of HOPS complex,NS
ENSG00000006740,-2.80881211107396,0.0119502738681436,0.0877159065178678,ARHGAP44,Rho GTPase activating protein 44,NS
ENSG00000006744,-0.0704564275124732,0.804132988342819,0.922862198972926,ELAC2,elaC ribonuclease Z 2,NS
ENSG00000006756,0.920337351281399,0.0912028247003628,0.321287724718356,ARSD,arylsulfatase D,NS
ENSG00000006757,-0.830528227733585,0.45808436866222,0.740378372791182,PNPLA4,patatin like phospholipase domain containing 4,NS
ENSG00000007047,-0.367878219039421,0.528814866605881,0.783642721046159,MARK4,microtubule affinity regulating kinase 4,NS
ENSG00000007062,1.42299468092986,0.301275632416268,0.607149370531525,PROM1,prominin 1,NS
ENSG00000007080,-0.431854688405516,0.230694407163457,0.537738309724164,CCDC124,coiled-coil domain containing 124,NS
ENSG00000007168,-0.472180526406878,0.174834085836481,0.468444344272984,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1,NS
ENSG00000007174,0.698906660935168,0.00368545669594303,0.0378334329532786,DNAH9,dynein axonemal heavy chain 9,NS
ENSG00000007202,-0.0640545854672812,0.779973057799975,0.911706649384887,BLTP2,bridge-like lipid transfer protein family member 2,NS
ENSG00000007237,-0.82808110637422,0.00175165717623444,0.0224282982059449,GAS7,growth arrest specific 7,NS
ENSG00000007255,0.747608943030713,0.0696325450509452,0.271872943822657,TRAPPC6A,trafficking protein particle complex subunit 6A,NS
ENSG00000007264,-1.43516881425456,0.0385588186503826,0.191715127781578,MATK,megakaryocyte-associated tyrosine kinase,NS
ENSG00000007372,-0.172973244861215,0.661663818773871,0.856400147800865,PAX6,paired box 6,NS
ENSG00000007376,-0.293431426191163,0.540883725003626,0.789688679088471,RPUSD1,RNA pseudouridine synthase domain containing 1,NS
ENSG00000007384,1.16537729536323,0.0545381982053545,0.234438023819573,RHBDF1,rhomboid 5 homolog 1,NS
ENSG00000007392,-0.0937759945844994,0.795607903847901,0.918685565821513,LUC7L,LUC7 like,NS
ENSG00000007516,-2.05636427561205,0.191734884486328,0.490252691259159,BAIAP3,BAI1 associated protein 3,NS
ENSG00000007520,0.0513040791393753,0.854246419649742,0.945304359171388,TSR3,TSR3 ribosome maturation factor,NS
ENSG00000007541,-0.491013124039243,0.263044508160781,0.574906080848595,PIGQ,phosphatidylinositol glycan anchor biosynthesis class Q,NS
ENSG00000007545,0.188496426937685,0.557470997809638,0.800179459441045,CRAMP1,cramped chromatin regulator homolog 1,NS
ENSG00000007923,-0.218376501345976,0.517497681277074,0.779396754359533,DNAJC11,DnaJ heat shock protein family (Hsp40) member C11,NS
ENSG00000007968,4.54121655435665,0.32239232971946,0.628162661677317,E2F2,E2F transcription factor 2,NS
ENSG00000008128,0.508058894367787,0.146359077192981,0.424613215070327,CDK11A,cyclin dependent kinase 11A,NS
ENSG00000008256,-0.449528037200744,0.122824728497192,0.383585831088363,CYTH3,cytohesin 3,NS
ENSG00000008283,-0.550260040959646,0.0288015211046422,0.163418378570205,CYB561,cytochrome b561,NS
ENSG00000008294,0.354637804845594,0.0405886580904287,0.196484771256923,SPAG9,sperm associated antigen 9,NS
ENSG00000008300,-1.23919216718688,0.00208263951909924,0.0252571621423748,CELSR3,cadherin EGF LAG seven-pass G-type receptor 3,Down
ENSG00000008324,-0.587403096313468,0.0800722924003867,0.297495296196301,SS18L2,SS18 like 2,NS
ENSG00000008382,-0.550447759088061,0.182999367511121,0.479166906451043,MPND,MPN domain containing,NS
ENSG00000008394,-1.10773017203497,0.261644711717074,0.57315033637975,MGST1,microsomal glutathione S-transferase 1,NS
ENSG00000008405,0.644939381447294,0.0169997140520558,0.112678732931427,CRY1,cryptochrome circadian regulator 1,NS
ENSG00000008441,0.104284621243103,0.743958677701702,0.893915468948017,NFIX,nuclear factor I X,NS
ENSG00000008517,1.49537950007215,0.00383008906484218,0.0387137146194826,IL32,interleukin 32,Up
ENSG00000008710,-0.576460990091041,0.00777407008238549,0.0644846697742836,PKD1,"polycystin 1, transient receptor potential channel interacting",NS
ENSG00000008735,-1.0060000317148,0.00623826999477233,0.055455704606853,MAPK8IP2,mitogen-activated protein kinase 8 interacting protein 2,NS
ENSG00000008838,-0.313610274730094,0.464287337628436,0.745394039250546,MED24,mediator complex subunit 24,NS
ENSG00000008952,-0.354872689468563,0.20362987125588,0.507346454140111,SEC62,"SEC62 homolog, preprotein translocation factor",NS
ENSG00000008988,0.201600458658324,0.311290674850462,0.617944326712168,RPS20,ribosomal protein S20,NS
ENSG00000009335,0.470059797988122,0.0802865111481669,0.297963277723941,UBE3C,ubiquitin protein ligase E3C,NS
ENSG00000009413,0.906271159460291,0.0298043125496173,0.166404673375151,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",NS
ENSG00000009694,0.925426671662815,0.0698079609017238,0.272033485191481,TENM1,teneurin transmembrane protein 1,NS
ENSG00000009765,-0.812932900099616,0.644143798139885,0.849499782673419,IYD,iodotyrosine deiodinase,NS
ENSG00000009780,-0.11593052072997,0.610369279781281,0.827950763450011,FAM76A,family with sequence similarity 76 member A,NS
ENSG00000009830,0.598335204503923,0.0178175374772992,0.116760503805218,POMT2,protein O-mannosyltransferase 2,NS
ENSG00000009844,0.0669397460271393,0.805877297313157,0.923510649039746,VTA1,vesicle trafficking 1,NS
ENSG00000009954,0.425126147310314,0.0669935207255332,0.264939624329637,BAZ1B,bromodomain adjacent to zinc finger domain 1B,NS
ENSG00000010072,0.16727000556955,0.725487445378431,0.884630008041506,SPRTN,SprT-like N-terminal domain,NS
ENSG00000010219,-0.443964305544734,0.672224025122485,0.862244798181425,DYRK4,dual specificity tyrosine phosphorylation regulated kinase 4,NS
ENSG00000010244,0.427103193138928,0.0223739961629722,0.136180188184244,ZNF207,zinc finger protein 207,NS
ENSG00000010256,-0.24097206105067,0.725745562627445,0.88473171139754,UQCRC1,ubiquinol-cytochrome c reductase core protein 1,NS
ENSG00000010278,1.53061639746547,0.0174800561060717,0.115184130281258,CD9,CD9 molecule,NS
ENSG00000010282,-1.06993634027924,0.584665042269737,0.815294994920542,HHATL,hedgehog acyltransferase like,NS
ENSG00000010292,1.58984246511191,0.105336369168894,0.351167461139749,NCAPD2,non-SMC condensin I complex subunit D2,NS
ENSG00000010319,-1.21324368820595,0.0248158311965632,0.146476931453711,SEMA3G,semaphorin 3G,NS
ENSG00000010322,-0.626870284401438,0.0104777648414158,0.079728626832351,NISCH,nischarin,NS
ENSG00000010361,0.035948446035029,0.920894472509648,0.971511761252448,FUZ,fuzzy planar cell polarity protein,NS
ENSG00000010379,-0.945696226740932,0.422081069821583,0.713534192128647,SLC6A13,solute carrier family 6 member 13,NS
ENSG00000010404,-1.157907357118,0.0717895596983901,0.277513229246296,IDS,iduronate 2-sulfatase,NS
ENSG00000010610,0.553908902773543,0.258189938334442,0.569705380272599,CD4,CD4 molecule,NS
ENSG00000010626,0.134174609775073,0.862259331121234,0.948057115645786,LRRC23,leucine rich repeat containing 23,NS
ENSG00000011007,0.182096348863391,0.263718115443252,0.5755063837483,ELOA,elongin A,NS
ENSG00000011009,-0.0965014579298505,0.723031079631068,0.882803951115547,LYPLA2,lysophospholipase 2,NS
ENSG00000011021,-0.147327713143218,0.539411782451255,0.788448915091111,CLCN6,chloride voltage-gated channel 6,NS
ENSG00000011028,3.24690660757765,3.96908297071515e-09,9.5711600779531e-07,MRC2,mannose receptor C type 2,Up
ENSG00000011114,-0.366724606741614,0.508111048722219,0.773399591229254,BTBD7,BTB domain containing 7,NS
ENSG00000011132,-0.0355909886576165,0.934515886666273,0.975750195892373,APBA3,amyloid beta precursor protein binding family A member 3,NS
ENSG00000011143,0.541824066166721,0.159400202953186,0.445353173933757,MKS1,MKS transition zone complex subunit 1,NS
ENSG00000011198,-0.256769656697744,0.533300677389471,0.785472412783384,ABHD5,"abhydrolase domain containing 5, lysophosphatidic acid acyltransferase",NS
ENSG00000011243,-0.224748677262462,0.473519812168429,0.752823148346237,AKAP8L,A-kinase anchoring protein 8 like,NS
ENSG00000011258,0.206566762234228,0.439958950182602,0.725244831941633,MBTD1,mbt domain containing 1,NS
ENSG00000011275,0.540620746224922,0.0463713858869726,0.212222953575806,RNF216,ring finger protein 216,NS
ENSG00000011295,-0.385688579295535,0.0858237708650788,0.30999399119883,TTC19,tetratricopeptide repeat domain 19,NS
ENSG00000011304,1.38384900162766,0.000242185124880902,0.00537905908946003,PTBP1,polypyrimidine tract binding protein 1,Up
ENSG00000011332,-0.319114072134143,0.269206721781909,0.579587716108798,DPF1,double PHD fingers 1,NS
ENSG00000011347,-1.53692505698196,0.0436149039623228,0.2042217971939,SYT7,synaptotagmin 7,NS
ENSG00000011376,-0.0817009450446976,0.816812065988183,0.928287364712165,LARS2,"leucyl-tRNA synthetase 2, mitochondrial",NS
ENSG00000011422,0.89179510879712,0.0743754740599012,0.283186015518301,PLAUR,"plasminogen activator, urokinase receptor",NS
ENSG00000011426,-0.0154144207656182,0.993464272018031,0.997148474122877,ANLN,"anillin, actin binding protein",NS
ENSG00000011454,-0.733369005443934,0.184065264728571,0.480335303442091,RABGAP1,RAB GTPase activating protein 1,NS
ENSG00000011566,-0.602766525737769,0.0354973581122455,0.183333627211026,MAP4K3,mitogen-activated protein kinase kinase kinase kinase 3,NS
ENSG00000011600,0.782563685462882,0.294454074182046,0.602250855215871,TYROBP,transmembrane immune signaling adaptor TYROBP,NS
ENSG00000011677,-3.04426738671316,0.0196795712061267,0.125513033485926,GABRA3,gamma-aminobutyric acid type A receptor subunit alpha3,NS
ENSG00000012048,0.541599682494257,0.195368923966458,0.495996029796809,BRCA1,BRCA1 DNA repair associated,NS
ENSG00000012061,-0.366677409525093,0.100781213156095,0.341603790778089,ERCC1,"ERCC excision repair 1, endonuclease non-catalytic subunit",NS
ENSG00000012124,-1.79942611513831,0.456497514122964,0.738948883774021,CD22,CD22 molecule,NS
ENSG00000012171,0.279306507637708,0.723030120579565,0.882803951115547,SEMA3B,semaphorin 3B,NS
ENSG00000012174,-0.143006440486806,0.554348465929428,0.799436318230563,MBTPS2,"membrane bound transcription factor peptidase, site 2",NS
ENSG00000012223,4.06500775493476,0.000527539388944241,0.00941530475042984,LTF,lactotransferrin,Up
ENSG00000012232,0.0613084341394385,0.779637292196368,0.911704419390737,EXTL3,exostosin like glycosyltransferase 3,NS
ENSG00000012817,0.377143948353241,0.652238454406794,0.852370460158969,KDM5D,lysine demethylase 5D,NS
ENSG00000012822,-0.294640081196717,0.512442837824645,0.77590388122111,CALCOCO1,calcium binding and coiled-coil domain 1,NS
ENSG00000012963,0.291241778794665,0.25727805617103,0.569193197410204,UBR7,ubiquitin protein ligase E3 component n-recognin 7,NS
ENSG00000012983,-0.116255550986736,0.635218236911469,0.844056502162081,MAP4K5,mitogen-activated protein kinase kinase kinase kinase 5,NS
ENSG00000013275,0.0888853123698078,0.794468416565476,0.918362334329358,PSMC4,"proteasome 26S subunit, ATPase 4",NS
ENSG00000013288,-0.115650317973856,0.632383207259204,0.84240130515865,MAN2B2,mannosidase alpha class 2B member 2,NS
ENSG00000013293,-1.25471184628055,0.284053778751802,0.593541710583506,SLC7A14,solute carrier family 7 member 14,NS
ENSG00000013297,0.770293035125546,0.615310215981601,0.830977197844094,CLDN11,claudin 11,NS
ENSG00000013306,0.355069261908896,0.145390355948632,0.422636637169696,SLC25A39,solute carrier family 25 member 39,NS
ENSG00000013364,1.61317082434761,8.38951115665685e-05,0.00238676879198372,MVP,major vault protein,Up
ENSG00000013374,0.335026943862122,0.146564073124804,0.42493034899326,NUB1,negative regulator of ubiquitin like proteins 1,NS
ENSG00000013441,-0.0398453654843396,0.927992718781279,0.973739513041612,CLK1,CDC like kinase 1,NS
ENSG00000013523,0.099615987558992,0.71626099568714,0.880054757287317,ANGEL1,angel homolog 1,NS
ENSG00000013561,-0.580504137829279,0.0761814088340735,0.287848057843686,RNF14,ring finger protein 14,NS
ENSG00000013563,-0.868662571501643,0.507177726704304,0.772784115550051,DNASE1L1,deoxyribonuclease 1 like 1,NS
ENSG00000013573,2.28502186039197,1.72559475686101e-06,0.000118086646604651,DDX11,DEAD/H-box helicase 11,Up
ENSG00000013619,0.176393000104671,0.67969186755489,0.864271762420035,MAMLD1,mastermind like domain containing 1,NS
ENSG00000013810,2.51280113324769,0.00664019884592563,0.0576774733375084,TACC3,transforming acidic coiled-coil containing protein 3,NS
ENSG00000014138,0.16715119187604,0.751736206078284,0.898804315619674,POLA2,"DNA polymerase alpha 2, accessory subunit",NS
ENSG00000014216,-0.294303966504471,0.470330466637059,0.750706885852368,CAPN1,calpain 1,NS
ENSG00000014824,-0.440537839725184,0.486286692492319,0.759579213689421,SLC30A9,solute carrier family 30 member 9,NS
ENSG00000014914,0.471828866492477,0.284385178476728,0.593627931772892,MTMR11,myotubularin related protein 11,NS
ENSG00000015133,0.0338701464387693,0.930370112743635,0.974468321919526,CCDC88C,coiled-coil domain containing 88C,NS
ENSG00000015153,-0.402671528628229,0.0634258475679625,0.256335588255517,YAF2,YY1 associated factor 2,NS
ENSG00000015479,-0.664921525869702,0.00138764980813299,0.0189920503469877,MATR3,matrin 3,NS
ENSG00000015532,-0.0133326746263288,0.950019083733427,0.980723067721078,XYLT2,xylosyltransferase 2,NS
ENSG00000015568,-0.664425670687348,0.216700013478903,0.522059404499127,RGPD5,RANBP2 like and GRIP domain containing 5,NS
ENSG00000015592,-0.203672481737308,0.695732290475321,0.870998348323121,STMN4,stathmin 4,NS
ENSG00000015676,-0.426296183011889,0.0845448656446961,0.307237315841221,NUDCD3,NudC domain containing 3,NS
ENSG00000016391,-0.207100140549011,0.741911971247613,0.892782525911279,CHDH,choline dehydrogenase,NS
ENSG00000016864,0.342069225467662,0.180018728894324,0.476149498375427,GLT8D1,glycosyltransferase 8 domain containing 1,NS
ENSG00000017260,-0.957632150466176,0.203610696582053,0.507346454140111,ATP2C1,ATPase secretory pathway Ca2+ transporting 1,NS
ENSG00000017483,-0.238127644091902,0.859374401641864,0.946972049002225,SLC38A5,solute carrier family 38 member 5,NS
ENSG00000018189,-0.116776801436242,0.605456604203885,0.825282957872736,RUFY3,RUN and FYVE domain containing 3,NS
ENSG00000018236,-1.86354843165323,0.00112459034450055,0.0163647284613528,CNTN1,contactin 1,Down
ENSG00000018280,-0.779781266412605,0.702534725604332,0.873831683944234,SLC11A1,solute carrier family 11 member 1,NS
ENSG00000018408,2.36615512945861,5.5121307007034e-05,0.00176109967623735,WWTR1,WW domain containing transcription regulator 1,Up
ENSG00000018610,-0.085873108366086,0.821165392097006,0.930494127341715,STEEP1,STING1 ER exit protein 1,NS
ENSG00000018625,-1.13938944009922,0.0541852758171808,0.233828807075589,ATP1A2,ATPase Na+/K+ transporting subunit alpha 2,NS
ENSG00000018869,-0.0270806223685433,0.944428549185788,0.979668545817391,ZNF582,zinc finger protein 582,NS
ENSG00000019144,0.729225977561207,0.00263716854004181,0.0297988353051591,PHLDB1,pleckstrin homology like domain family B member 1,NS
ENSG00000019549,0.694037923862988,0.151514333989135,0.432142262642061,SNAI2,snail family transcriptional repressor 2,NS
ENSG00000019582,-0.343399582548904,0.841133285088998,0.93932863255931,CD74,CD74 molecule,NS
ENSG00000019995,-0.871380995704251,5.11268948282224e-08,7.19184987250328e-06,ZRANB1,zinc finger RANBP2-type containing 1,NS
ENSG00000020129,-1.22683665192852,1.6712033983934e-06,0.000115924650570926,NCDN,neurochondrin,Down
ENSG00000020256,0.254387466470226,0.308107962127669,0.615001466383333,ZFP64,ZFP64 zinc finger protein,NS
ENSG00000020426,-0.406628546347042,0.079505551657317,0.296529875843325,MNAT1,MNAT1 component of CDK activating kinase,NS
ENSG00000020577,0.990124532173754,0.0954186225934927,0.330732309933913,SAMD4A,sterile alpha motif domain containing 4A,NS
ENSG00000020633,1.058067519816,0.0992600115489048,0.338431679039586,RUNX3,RUNX family transcription factor 3,NS
ENSG00000020922,0.202738664136785,0.47442490499149,0.753485249765377,MRE11,"MRE11 homolog, double strand break repair nuclease",NS
ENSG00000021300,0.154731861609057,0.820047404742283,0.929956344779962,PLEKHB1,pleckstrin homology domain containing B1,NS
ENSG00000021355,-0.317205694303019,0.741957989790209,0.892782525911279,SERPINB1,serpin family B member 1,NS
ENSG00000021645,-1.11083838071351,0.0981892485158782,0.336079996271989,NRXN3,neurexin 3,NS
ENSG00000021762,0.122204852136124,0.675339285231917,0.86327055197602,OSBPL5,oxysterol binding protein like 5,NS
ENSG00000021776,0.0565924014957084,0.83037017175022,0.93427206491603,AQR,aquarius intron-binding spliceosomal factor,NS
ENSG00000021826,-0.345875455399577,0.848002098415489,0.942658901630126,CPS1,carbamoyl-phosphate synthase 1,NS
ENSG00000022267,-1.22846737340863,0.00389358422701749,0.0392380308967494,FHL1,four and a half LIM domains 1,Down
ENSG00000022277,0.138414971673016,0.745724255382564,0.894940839389048,RTF2,replication termination factor 2,NS
ENSG00000022567,-1.62681462851976,0.00523095796319907,0.0490547613437779,SLC45A4,solute carrier family 45 member 4,Down
ENSG00000022840,0.00819492413194559,0.980557725037635,0.993749219992944,RNF10,ring finger protein 10,NS
